FAC_NAME,YEAR_QTR,YEAR,PrivatePublic,TotalMargin
MOTION PICTURE & TELEVISION HOSPITAL,20044,,Private,-0.382664838
MOUNTAINS COMMUNITY HOSPITAL,20044,,Public,0.083663378
NAPA STATE HOSPITAL,20044,,Public,-0.175847422
NATIVIDAD MEDICAL CENTER,20044,,Public,0.04516204
NELSON M HOLDERMAN MEMORIAL HOSPITAL,20044,,Public,0
NEWPORT BAY HOSPITAL,20044,,Private,0.05010611
NORTH BAY MEDICAL CENTER,20044,,Private,-0.154540971
NORTHERN CALIF REHABILITATION HOSPITAL,20044,,Private,0.085233951
NORTHERN INYO HOSPITAL,20044,,Public,0.047688535
NORTHRIDGE HOSPITAL MEDICAL CENTER,20044,,Private,0.050119129
NORTHRIDGE HOSPITAL MEDICAL CTR-SHERMAN,20044,,Private,-0.561344861
NOVATO COMMUNITY HOSPITAL - CURRENT LOC,20044,,Private,0.118062411
O CONNOR HOSPITAL,20044,,Private,0.058056698
OAK VALLEY DISTRICT HOSPITAL,20044,,Public,0.072131356
OASIS PSYCHIATRIC HEALTH FACILITY,20044,,Private,0.033155415
OJAI VALLEY COMMUNITY HOSPITAL,20044,,Private,-0.120300402
OLYMPIA MEDICAL CENTER,20044,,Private,-0.060907388
ORANGE COAST MEMORIAL MEDICAL CENTER,20044,,Private,0.020100487
OROVILLE HOSPITAL,20044,,Private,0.019244109
ORTHOPAEDIC HOSPITAL,20044,,Private,0.397981461
PACIFIC ALLIANCE MEDICAL CENTER,20044,,Private,0.172973811
PACIFIC HOSPITAL OF LONG BEACH,20044,,Private,0.038154883
PACIFIC SHORES,20044,,Private,0.615443422
PACIFICA HOSPITAL OF THE VALLEY,20044,,Private,-0.033902763
PALM DRIVE HOSPITAL,20044,,Public,-0.018858082
PALO VERDE HOSPITAL,20044,,Private,-0.083868671
PALOMAR MEDICAL CENTER,20044,,Public,0.046981667
PARADISE VALLEY HOSPITAL,20044,,Private,-0.01402868
PARKVIEW COMMUNITY HOSPITAL,20044,,Private,0.063394969
PATIENTS HOSPITAL OF REDDING,20044,,Private,-0.029034169
PATTON STATE HOSPITAL,20044,,Public,-0.007200431
PENINSULA MEDICAL CENTER,20044,,Private,0.106446774
PETALUMA VALLEY HOSPITAL,20044,,Private,0.043986273
PIONEERS MEMORIAL HOSPITAL,20044,,Public,-0.063028364
PLACENTIA-LINDA COMMUNITY HOSPITAL,20044,,Private,0.008770719
PLUMAS DISTRICT HOSPITAL,20044,,Public,-0.056645488
POMERADO HOSPITAL,20044,,Public,-0.011284774
POMONA VALLEY HOSPITAL MEDICAL CENTER,20044,,Private,0.028290327
PORTERVILLE STATE HOSPITAL,20044,,Public,-0.000565821
PRESBYTERIAN INTERCOMMUNITY HOSPITAL,20044,,Private,0.21021576
PROMISE HOSPITAL OF EAST LOS ANGELES,20044,,Private,-1.064116734
PROMISE HOSPITAL OF SAN DIEGO,20044,,Private,-0.024008775
PROVIDENCE HOLY CROSS MEDICAL CENTER,20044,,Private,0.017897264
PROVIDENCE SAINT JOSEPH MEDICAL CENTER,20044,,Private,0.017415144
QUEEN OF THE VALLEY HOSPITAL,20044,,Private,0.097726399
REDBUD COMMUNITY HOSPITAL,20044,,Private,-0.263267745
REDLANDS COMMUNITY HOSPITAL,20044,,Private,0.058543354
REDWOOD MEMORIAL HOSPITAL,20044,,Private,0.056769545
REGIONAL MEDICAL CENTER OF SAN JOSE,20044,,Private,-0.098151369
REHABILITATION INST AT SANTA BARBARA,20044,,Private,-0.182730772
RESNICK NEUROPSYCHIATRIC HOSP AT UCLA,20044,,Private,0.014103234
RIDEOUT MEMORIAL HOSPITAL,20044,,Private,0.117221752
RIDGECREST REGIONAL HOSPITAL,20044,,Private,0.06756313
RIVERSIDE CENTER FOR BEHAVIORAL MEDICINE,20044,,Private,-0.016906157
RIVERSIDE COMMUNITY HOSPITAL,20044,,Private,0.113231922
RIVERSIDE COUNTY REGIONAL MEDICAL CENTER,20044,,Public,0.280216941
ROBERT F. KENNEDY MEDICAL CENTER,20044,,Private,-0.811857879
SACRAMENTO COUNTY MENTAL HEALTH TRMT CTR,20044,,Public,0.04033997
SADDLEBACK MEMORIAL MEDICAL CENTER,20044,,Private,0.048590734
SALINAS VALLEY MEMORIAL HOSPITAL,20044,,Public,0.057741325
SAN ANTONIO COMMUNITY HOSPITAL,20044,,Private,0.058278627
SAN CLEMENTE HOSPITAL AND MEDICAL CENTER,20044,,Private,0.13383054
SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,20044,,Public,2.24079E-08
SAN DIEGO HOSPICE ACUTE CARE CENTER,20044,,Private,-0.500113867
SAN DIMAS COMMUNITY HOSPITAL,20044,,Private,-0.050838515
SAN FRANCISCO GENERAL HOSP MED CTR,20044,,Public,-0.676634105
SAN GABRIEL VALLEY MEDICAL CENTER,20044,,Private,-0.049782711
SAN GORGONIO MEMORIAL HOSPITAL,20044,,Public,-0.189889824
SAN JOAQUIN COMMUNITY HOSPITAL,20044,,Private,0.032246524
SAN JOAQUIN COUNTY MENTAL HEALTH SERVICE,20044,,Public,0
SAN JOAQUIN GENERAL HOSPITAL,20044,,Public,0.073631914
SAN JOAQUIN VALLEY REHAB HOSPITAL,20044,,Private,0.154604067
SAN JOSE MEDICAL CENTER,20044,,Private,-0.477911669
SAN LEANDRO HOSPITAL,20042,,Private,-0.068379746
SAN LUIS OBISPO CO - PHF,20044,,Public,-2.160683148
SAN MATEO MEDICAL CENTER,20044,,Public,0.100499576
SAN RAMON REGIONAL MEDICAL CENTER,20044,,Private,0.029255503
SANTA BARBARA COTTAGE HOSPITAL,20044,,Private,0.125997016
SANTA BARBARA COUNTY - PHF,20044,,Public,-0.878933353
SANTA CLARA VALLEY MEDICAL CENTER,20044,,Public,-0.011967654
SANTA MONICA - UCLA MEDICAL CENTER,20044,,Private,-0.144671185
SANTA ROSA MEMORIAL HOSPITAL,20044,,Private,0.089279534
SANTA TERESITA HOSPITAL,20041,,Private,-1.125234503
SANTA YNEZ VALLEY COTTAGE HOSPITAL,20044,,Private,0.03082767
SCRIPPS GREEN HOSPITAL,20044,,Private,0.158924617
SCRIPPS MEMORIAL HOSPITAL - CHULA VISTA,20043,,Private,-0.090036578
SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,20044,,Private,0.029037385
SCRIPPS MEMORIAL HOSPITAL-LA JOLLA,20044,,Private,0.063594337
SCRIPPS MERCY HOSPITAL,20044,,Private,-0.009454164
SELMA DISTRICT HOSPITAL,20044,,Private,-0.128983317
SEMPERVIRENS PSYCHIATRIC HEALTH FACILITY,20044,,Public,0.158961452
SENECA HEALTHCARE DISTRICT,20044,,Public,-0.006394293
SEQUOIA HOSPITAL,20044,,Private,0.079205946
SETON MEDICAL CENTER,20044,,Private,0.065557539
SETON MEDICAL CENTER - COASTSIDE,20044,,Private,-0.169543415
SHARP CABRILLO HOSPITAL,20044,,Private,-0.178130036
SHARP CHULA VISTA MEDICAL CENTER,20044,,Private,-0.047819142
SHARP CORONADO HOSPITAL & HEALTHCARE CTR,20044,,Private,0.003068826
SHARP MARY BIRCH HOSPITAL FOR WOMEN,20044,,Private,0.074704989
SHARP MEMORIAL HOSPITAL,20044,,Private,0.049617124
SHARP VISTA PACIFICA,20044,,Private,-0.039259195
SHASTA CO MENTAL HEALTH SERVICES- PHF,20043,,Public,0
SHASTA REGIONAL MEDICAL CENTER,20044,,Private,-0.406119328
SHERMAN OAKS HOSPITAL & HEALTH CENTER,20044,,Private,0.008464117
SHRINERS HOSPITAL FOR CHILDREN,20044,,Private,-175.9850585
SHRINERS HOSPITALS FOR CHILDREN NORTHERN,20044,,Private,#DIV/0!
SIERRA KINGS DISTRICT HOSPITAL,20044,,Public,-0.026011552
SIERRA NEVADA MEMORIAL HOSPITAL,20044,,Private,0.088370735
SIERRA VIEW DISTRICT HOSPITAL,20044,,Public,0.123990009
SIERRA VISTA HOSPITAL,20044,,Private,0.158491396
SIERRA VISTA REGIONAL MEDICAL CENTER,20044,,Private,0.039788374
SIMI VALLEY HOSP & HLTH SVCS-SYCAMORE,20044,,Private,-0.085179895
SONOMA DEVELOPMENTAL CENTER,20044,,Public,0.000193418
SONOMA VALLEY HOSPITAL,20044,,Public,0.017078852
SONORA COMMUNITY HOSPITAL - FOREST,20044,,Private,-0.029419942
SOUTH BAY COMMUNITY HOSPITAL,20044,,Private,-0.103235542
SOUTH COAST MEDICAL CENTER,20044,,Private,0.029753876
SOUTHERN INYO HOSPITAL,20044,,Public,-0.149733075
SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,20044,,Private,0.14094925
ST. AGNES MEDICAL CENTER,20044,,Private,0.080860915
ST. BERNARDINE MEDICAL CENTER,20044,,Private,-0.001224366
ST. ELIZABETH COMMUNITY HOSPITAL,20044,,Private,0.100937043
ST. FRANCIS MEDICAL CENTER,20044,,Private,0.355417568
ST. FRANCIS MEMORIAL HOSPITAL,20044,,Private,0.078929726
ST. HELENA HOSPITAL,20044,,Private,-0.045006853
ST. HELENA HOSPITAL BEH HLT CTR,20044,,Private,0.002356332
ST. JOHNS HOSPITAL AND HEALTH CENTER,20044,,Private,-0.104152033
ST. JOHNS PLEASANT VALLEY HOSPITAL,20044,,Private,0.019822158
ST. JOHNS REGIONAL MEDICAL CENTER,20044,,Private,0.062545514
ST. JOSEPH HOSPITAL - EUREKA,20044,,Private,0.000471065
ST. JOSEPH HOSPITAL - ORANGE,20044,,Private,0.072148554
ST. JOSEPHS BEHAVIORAL HEALTH CENTER,20044,,Private,0.138837166
ST. JOSEPHS MEDICAL CENTER OF STOCKTON,20044,,Private,0.030816954
ST. JUDE MEDICAL CENTER,20044,,Private,0.170175595
ST. LOUISE REGIONAL HOSPITAL,20044,,Private,0.050967227
ST. LUKES HOSPITAL,20044,,Private,-0.24430142
ST. MARY  MEDICAL CENTER,20044,,Private,0.022902644
ST. MARY MEDICAL CENTER,20044,,Private,-0.029041679
ST. MARYS MEDICAL CENTER,20044,,Private,0.038178716
ST. ROSE HOSPITAL,20044,,Private,-0.203076205
ST. VINCENT MEDICAL CENTER,20044,,Private,-0.024901719
STANFORD UNIVERSITY HOSPITAL,20044,,Private,0.169865175
STANISLAUS BEHAVIORNAL HEALTH CENTER,20044,,Public,-0.171428506
STANISLAUS SURG CENTER,20044,,Private,0.142001956
STAR VIEW ADOLESCENT - PHF,20044,,Private,0.399218034
SUBURBAN MEDICAL CENTER,20044,,Private,0.166026521
SUMMIT MEDICAL CENTER,20044,,Private,0.048830309
SUN HEALTH ROBERT H BALLARD REHAB HSP,20044,,Private,-0.341438671
SURPRISE VALLEY COMMUNITY HOSPITAL,20044,,Public,-0.069072768
SUTTER AMADOR HOSPITAL,20044,,Private,-0.041987379
SUTTER AUBURN FAITH HOSPITAL,20044,,Private,0.029546901
SUTTER CENTER FOR PSYCHIATRY,20044,,Private,0.04587647
SUTTER COAST HOSPITAL,20044,,Private,-0.010829099
SUTTER DAVIS HOSPITAL,20044,,Private,0.037598276
SUTTER DELTA MEDICAL CENTER,20044,,Private,0.130749682
SUTTER LAKESIDE HOSPITAL,20044,,Private,-0.0097798
SUTTER MATERNITY & SURGERY CENTER,20044,,Private,0.19640638
SUTTER MEDICAL CENTER OF SANTA ROSA,20044,,Private,-0.044329781
SUTTER MEDICAL CENTER-SACRAMENTO,20044,,Private,0.096979061
SUTTER ROSEVILLE MEDICAL CENTER,20044,,Private,0.179195015
SUTTER SOLANO MEDICAL CENTER,20044,,Private,0.066930295
SUTTER TRACY COMMUNITY HOSPITAL,20044,,Private,0.168931277
SUTTER WARRACK HOSPITAL,20044,,Private,0.004912514
SUTTER-YUBA - PHF,20044,,Public,-0.187616401
TAHOE FOREST HOSPITAL,20044,,Public,0.078405754
TARZANA TREATMENT CENTER,20044,,Private,0.192247883
TEHACHAPI HOSPITAL,20044,,Public,0.068768766
TELECARE PLACER CO - P.H.F.,20044,,Private,0.049795228
TELECARE SOLANO - PHF,20044,,Private,-0.093384011
TEMPLE COMMUNITY HOSPITAL,20044,,Private,0.074612158
THUNDER ROAD CHEMICAL DEPENDCY RCVRY HSP,20044,,Private,-0.112626017
TOM REDGATE MEMORIAL RECOVERY CENTER,20044,,Private,0.027471351
TORRANCE MEMORIAL MEDICAL CENTER,20044,,Private,0.114147278
TRI-CITY MEDICAL CENTER,20044,,Public,0.008570798
TRI-CITY REGIONAL MEDICAL CENTER,20044,,Private,-0.015955974
TRINITY GENERAL HOSPITAL,20044,,Public,-0.245160128
TULARE DISTRICT HOSPITAL,20044,,Public,0.048861292
TUOLUMNE GENERAL HOSPITAL,20044,,Public,-0.063929627
TUSTIN HOSPITAL MEDICAL CENTER,20044,,Private,0.023047622
TUSTIN REHABILITATION HOSPITAL,20044,,Private,-0.006045685
TWIN CITIES COMMUNITY HOSPITAL,20044,,Private,0.094128825
UCLA MEDICAL CENTER,20044,,Private,-0.054657209
UCSF MEDICAL CENTER,20044,,Private,-0.008716978
UKIAH VALLEY MEDICAL CENTER,20044,,Private,-0.015743678
UNIVERSITY OF CALIF - SAN DIEGO MED CTR,20044,,Private,0.191360253
UNIVERSITY OF CALIFORNIA DAVIS MED CTR,20044,,Private,0.020134064
UNIVERSITY OF CALIFORNIA IRVINE MED CTR,20044,,Private,0.120078161
USC KENNETH NORRIS JR. CANCER HOSPITAL,20044,,Private,-0.173037152
USC UNIVERSITY HOSPITAL,20044,,Private,-0.030069665
VACA VALLEY HOSPITAL,20044,,Private,0.226557368
VALLEY MEMORIAL HOSPITAL,20044,,Private,0.009051007
VALLEY PLAZA DOCTORS HOSPITAL,20044,,Private,-0.440270826
VALLEY PRESBYTERIAN HOSPITAL,20044,,Private,-0.037811396
VENTURA COUNTY MEDICAL CENTER,20044,,Public,0.080924183
VERDUGO HILLS HOSPITAL,20044,,Private,0.015644941
VICTOR VALLEY COMMUNITY HOSPITAL,20044,,Private,-0.061281847
VISTA SPEC HSP OF SAN GABRIEL VLY,20044,,Private,-0.251971884
WASHINGTON HOSPITAL - FREMONT,20044,,Public,0.078784706
WATSONVILLE COMMUNITY HOSPITAL,20044,,Private,-0.072682499
WEST ANAHEIM MEDICAL CENTER,20044,,Private,0.180246631
WEST HILLS HOSPITAL & MEDICAL CENTER,20044,,Private,-0.023612219
WESTERN MEDICAL CENTER-ANAHEIM,20044,,Private,-0.137665032
WESTERN MEDICAL CENTER-SANTA ANA,20044,,Private,-0.029988816
WHITE MEMORIAL MEDICAL CENTER,20044,,Private,0.034098742
WHITTIER HOSPITAL MEDICAL CENTER,20044,,Private,-0.246691588
WOODLAND MEMORIAL HOSPITAL,20044,,Private,0.080371211
AGNEWS STATE HOSPITAL,20054,,Public,0
ALAMEDA COUNTY MEDICAL CENTER,20054,,Public,0.303460342
ALAMEDA HOSPITAL,20054,,Private,8.76179E-05
ALHAMBRA HOSPITAL,20054,,Private,0.075542096
ALTA BATES SUMMIT MED CTR-ALTA BATES,20054,,Private,0.058306238
ALVARADO HOSPITAL,20054,,Private,-0.023536292
ALVARADO PARKWAY INSTITUTE BHS,20054,,Private,0.053864954
AMERICAN RECOVERY CENTER,20054,,Private,-0.009622964
ANAHEIM GENERAL HOSPITAL,20054,,Private,-0.066569545
ANAHEIM MEMORIAL MEDICAL CENTER,20054,,Private,-0.063478835
ANAHEIM REGIONAL MEDICAL CENTER,20054,,Private,-0.063901478
ANTELOPE VALLEY HOSPITAL MEDICAL CENTER,20054,,Public,-0.024438564
ARROWHEAD REGIONAL MEDICAL CENTER,20054,,Public,0.042846478
ARROYO GRANDE COMMUNITY HOSPITAL,20054,,Private,0.019395362
ATASCADERO STATE HOSPITAL,20054,,Public,0.000108353
AURORA CHARTER OAK,20054,,Private,0.161550391
AURORA SAN DIEGO,20054,,Private,0.14741768
AURORA VISTA DEL MAR HOSPITAL,20054,,Private,0.185422085
BAKERSFIELD HEART HOSPITAL,20054,,Private,0.084279618
BAKERSFIELD MEMORIAL HOSPITAL,20054,,Private,0.101185356
BANNER LASSEN MEDICAL CENTER,20054,,Private,0.083323527
BARLOW HOSPITAL,20054,,Private,0.117456382
BARSTOW COMMUNITY HOSPITAL,20054,,Private,0.329905596
BARTON MEMORIAL HOSPITAL,20054,,Private,0.099341102
BEAR VALLEY COMMUNITY HOSPITAL,20054,,Public,-0.212235815
BELLFLOWER MEDICAL CENTER,20054,,Private,-0.167477665
BETTY FORD CENTER OF EISENHOWER,20054,,Private,0.090255441
BEVERLY HOSPITAL,20054,,Private,-0.154957459
BHC ALHAMBRA HOSPITAL,20054,,Private,0.291794862
BIGGS-GRIDLEY MEMORIAL HOSPITAL,20054,,Private,-0.110016486
BROTMAN MEDICAL CENTER,20054,,Private,-0.171173701
BUTTE COUNTY MENTAL HEALTH - PHF,20054,,Public,0
CALIFORNIA HOSPITAL MEDICAL CENTER,20054,,Private,-0.235255927
CALIFORNIA PACIFIC MEDICAL CENTER,20054,,Private,0.127782087
CANYON RIDGE HOSPITAL,20054,,Private,0.078418196
CASA COLINA HOSPITAL FOR REHABILITATIVE,20054,,Private,0.073925131
CATALINA ISLAND MEDICAL CENTER,20054,,Private,0.063111026
CEDARS-SINAI MEDICAL CENTER,20054,,Private,0.0428341
CENTINELA FREEMAN M.C-MEMORIAL,20054,,Private,-0.05777078
CENTINELA FREEMAN MED CTR-CENTINELA,20054,,Private,-0.022557932
CENTINELA FREEMAN MED CTR-MARINA,20054,,Private,-0.033004148
CENTRAL VALLEY GENERAL HOSPITAL,20054,,Private,0.090826935
CENTURY CITY DOCTORS HOSPITAL,20054,,Private,-1.172764736
CHAPMAN MEDICAL CENTER,20054,,Private,-0.166932895
CHILDRENS HOSP & RESEARCH CTR OAKLAND,20054,,Private,-0.004974876
CHILDRENS HOSP CENTRAL CALIF,20054,,Private,0.080163878
CHILDRENS HOSPITAL AT MISSION,20054,,Private,0.056259808
CHILDRENS HOSPITAL OF LOS ANGELES,20054,,Private,-0.072576977
CHILDRENS HOSPITAL OF ORANGE COUNTY,20054,,Private,0.02639391
CHILDRENS RECOVERY CENTER OF NORTHERN CA,20054,,Private,0.104907245
CHINESE HOSPITAL,20054,,Private,0.103152309
CHINO VALLEY MEDICAL CENTER,20054,,Private,0.30600962
CHOWCHILLA DISTRICT MEMORIAL HOSPITAL,20054,,Public,-0.115222429
CITRUS VALLEY MEDICAL CENTER - QV CAMPUS,20054,,Private,0.044447448
CITY OF ANGELS,20054,,Private,0.062375289
CITY OF HOPE NATIONAL MEDICAL CENTER,20054,,Private,0.077127791
CLOVIS COMMUNITY HOSPITAL,20054,,Private,0.096412487
COALINGA REGIONAL MEDICAL CENTER,20054,,Public,0.070656968
COALINGA STATE HOSPITAL,20054,,Public,#DIV/0!
COAST PLAZA DOCTORS HOSPITAL,20054,,Private,-0.065013252
COASTAL COMMUNITIES HOSPITAL,20054,,Private,-0.093002648
COLLEGE HOSPITAL,20054,,Private,0.086858696
COLLEGE HOSPITAL COSTA MESA,20054,,Private,-0.152074919
COLORADO RIVER MEDICAL CENTER,20054,,Private,0.121187162
COLUSA REGIONAL MEDICAL CENTER,20054,,Private,-0.000239389
COMMUNITY & MISSION HOSP-HTG PARK,20054,,Private,-0.140893032
COMMUNITY HOSPITAL OF LONG BEACH,20054,,Private,0.039059632
COMMUNITY HOSPITAL OF LOS GATOS,20054,,Private,-0.090610829
COMMUNITY HOSPITAL OF MONTEREY PENINSULA,20054,,Private,0.067299258
COMMUNITY HOSPITAL OF SAN BERNARDINO,20054,,Private,0.027629855
COMMUNITY MEM HOSP-SAN BUENAVENTURA,20054,,Private,0.026052122
COMMUNITY REGIONAL MEDICAL CENTER,20054,,Private,-0.055161057
CONTINENTAL REHAB HOSP FOR SAN DIEGO,20054,,Private,-0.11574039
CONTRA COSTA REGIONAL MEDICAL CENTER,20054,,Public,0.002241858
CORCORAN DISTRICT HOSPITAL,20054,,Public,0.091720553
CORONA REGIONAL MEDICAL CENTER,20054,,Private,0.224924915
DAMERON HOSPITAL,20054,,Private,-0.02328015
DEL AMO HOSPITAL,20054,,Private,0.13604948
DELANO REGIONAL MEDICAL CENTER,20054,,Private,0.032215133
DESERT REGIONAL MEDICAL CENTER,20054,,Private,0.072862147
DESERT VALLEY HOSPITAL,20054,,Private,0.065485452
DOCTORS HOSPITAL OF MANTECA,20054,,Private,0.19956542
DOCTORS HOSPITAL OF WEST COVINA,20054,,Private,0.055816717
DOCTORS MEDICAL CENTER,20054,,Private,0.056623194
DOMINICAN SANTA CRUZ HOSPITAL - SOQUEL,20054,,Private,0.084874609
DOS PALOS MEMORIAL HOSPITAL,20054,,Private,-0.01528561
DOWNEY COMMUNITY HOSPITAL,20054,,Private,-0.201195128
DRS MEDICAL CENTER - SAN PABLO-PINOLE,20054,,Private,-0.111089485
E & L MILLER CHILDRENS HOSPITAL,20054,,Private,0.017481916
EAST LOS ANGELES DOCTORS HOSPITAL,20054,,Private,-0.073148372
EAST VALLEY HOSPITAL MED CTR,20054,,Private,-0.049250804
EASTERN PLUMAS HEALTH CARE,20054,,Public,-0.039568064
EDEN MEDICAL CENTER,20054,,Private,-0.032652594
EISENHOWER MEDICAL CENTER,20054,,Private,0.006928816
EL CAMINO HOSPITAL,20054,,Private,0.135374788
EL CENTRO REGIONAL MEDICAL CENTER,20054,,Public,0.030395626
EL DORADO COUNTY MENTAL HEALTH - PHF,20054,,Public,0
EMANUEL MEDICAL CENTER,20054,,Private,0.04048742
ENCINO TARZANA REGIONAL MEDICAL CENTER,20054,,Private,-0.177925841
ENCINO TARZANA REGIONAL MEDICAL CENTER,20054,,Private,-0.046905878
ENLOE MEDICAL CENTER - ESPLANADE CAMPUS,20054,,Private,0.031650349
FAIRCHILD MEDICAL CENTER,20054,,Private,0.090506984
FAIRVIEW DEVELOPMENTAL CENTER,20054,,Public,0.00024322
FALLBROOK HOSPITAL DISTRICT,20054,,Public,0.187607022
FEATHER RIVER HOSPITAL,20054,,Private,0.02658064
FOOTHILL PRESBYTERIAN HOSPITAL,20054,,Private,0.053670736
FOUNTAIN VALLEY RGNL HOSP & MC-EUCLID,20054,,Private,-0.053183638
FRANK R HOWARD MEMORIAL HOSPITAL,20054,,Private,0.050003319
FREMONT HOSPITAL,20054,,Private,0.196130877
FRENCH HOSPITAL MEDICAL CENTER,20054,,Private,0.035172229
FRESNO COUNTY - PHF,20054,,Public,-2.324097246
FRESNO HEART & SURGICAL HOSPITAL,20054,,Private,-0.114803615
FRESNO SURGICAL HOSPITAL,20054,,Private,-0.173937121
GARDEN GROVE HOSPITAL & MEDICAL CENTER,20054,,Private,0.005853517
GARFIELD MEDICAL CENTER,20054,,Private,0.095636476
GATEWAYS HOSPITAL AND MENTAL HEALTH CTR,20054,,Private,0.006334407
GEORGE L. MEE MEMORIAL HOSPITAL,20054,,Private,-0.178974568
GLENDALE ADVENTIST MEDICAL CENTER,20054,,Private,0.026821801
GLENDALE MEMORIAL HOSPITAL & HEALTH CTR,20054,,Private,0.002096061
GLENN MEDICAL CENTER,20054,,Private,-0.192018318
GOLETA VALLEY COTTAGE HOSPITAL,20054,,Private,0.141175986
GOOD SAMARITAN HOSPITAL -  BAKERSFIELD,20054,,Private,0.026995532
GOOD SAMARITAN HOSPITAL - LA,20054,,Private,0.025757814
GOOD SAMARITAN HOSPITAL - SAN JOSE,20054,,Private,0.06902695
GREATER EL MONTE COMMUNITY HOSPITAL,20054,,Private,-0.292469682
GROSSMONT HOSPITAL,20054,,Private,0.020517733
HANFORD COMMUNITY HOSPITAL,20054,,Private,0.018223905
HAZEL HAWKINS MEMORIAL HOSPITAL,20054,,Public,0.001972804
HEALDSBURG DISTRICT HOSPITAL,20054,,Public,0.178268558
HEALTHBRIDGE CHILDRENS REHAB,20054,,Private,0.224226083
HEALTHSOUTH BAKERSFIELD REG REHAB HOSP,20054,,Private,0.23479305
HEBREW HOME FOR THE AGED DISABLED,20054,,Private,-0.103780028
HEMET VALLEY MEDICAL CENTER,20054,,Public,-0.039028521
HENRY MAYO NEWHALL MEMORIAL HOSPITAL,20054,,Private,0.114628113
HERITAGE OAKS HOSPITAL,20054,,Private,0.211229998
HI-DESERT MEDICAL CENTER,20054,,Public,0.06281031
HOAG MEMORIAL HOSPITAL PRESBYTERIAN,20054,,Private,0.169026304
HOLLYWOOD COMMUNITY HOSP OF HOLLYWOOD,20054,,Private,0.301892602
HOLLYWOOD PRESBYTERIAN MEDICAL CTR,20054,,Private,0.007708193
HUNTINGTON BEACH HOSPITAL,20054,,Private,-0.030665656
HUNTINGTON MEMORIAL HOSPITAL,20054,,Private,0.088470279
INDIAN VALLEY HOSPITAL,20054,,Public,-0.130171342
IRVINE MEDICAL CENTER,20054,,Private,0.017545123
JEROLD PHELPS COMMUNITY HOSPITAL,20054,,Public,-0.126328728
JOHN C FREMONT HEALTHCARE DISTRICT,20054,,Public,0.008438456
JOHN F. KENNEDY MEMORIAL HOSPITAL,20054,,Private,-0.064053017
JOHN MUIR BEHAVIORAL HEALTH CENTER,20054,,Private,-0.184618941
JOHN MUIR MED CTR-CONCORD CAMPUS,20054,,Private,-0.006725139
JOHN MUIR MED CTR-WALNUT CREEK CAMPUS,20054,,Private,0.111388596
KAISER FND HOSP - SANTA TERESA COMMUNITY,20054,,Private,#DIV/0!
KAISER FND HOSP REHAB CTR - VALLEJO,20054,,Private,#DIV/0!
KAISER FND HOSPITAL - BALDWIN PARK,20054,,Private,#DIV/0!
KAISER FND HOSPITAL - BELLFLOWER,20054,,Private,#DIV/0!
KAISER FND HOSPITAL - FONTANA,20054,,Private,#DIV/0!
KAISER FND HOSPITAL - FRESNO,20054,,Private,#DIV/0!
KAISER FND HOSPITAL - GEARY (S.F.),20054,,Private,#DIV/0!
KAISER FND HOSPITAL - HARBOR CITY,20054,,Private,#DIV/0!
KAISER FND HOSPITAL - HAYWARD,20054,,Private,#DIV/0!
KAISER FND HOSPITAL - OAKLAND CAMPUS,20054,,Private,#DIV/0!
KAISER FND HOSPITAL - PANORAMA CITY,20054,,Private,#DIV/0!
KAISER FND HOSPITAL - REDWOOD CITY,20054,,Private,#DIV/0!
KAISER FND HOSPITAL - RIVERSIDE,20054,,Private,#DIV/0!
KAISER FND HOSPITAL - SACRAMENTO,20054,,Private,#DIV/0!
KAISER FND HOSPITAL - SAN DIEGO,20054,,Private,#DIV/0!
KAISER FND HOSPITAL - SAN RAFAEL,20054,,Private,#DIV/0!
KAISER FND HOSPITAL - SANTA CLARA,20054,,Private,#DIV/0!
KAISER FND HOSPITAL - SANTA ROSA,20054,,Private,#DIV/0!
KAISER FND HOSPITAL - SO SAN FRANCISCO,20054,,Private,#DIV/0!
KAISER FND HOSPITAL - SOUTH SACRAMENTO,20054,,Private,#DIV/0!
KAISER FND HOSPITAL - SUNSET,20054,,Private,#DIV/0!
KAISER FND HOSPITAL - WALNUT CREEK,20054,,Private,#DIV/0!
KAISER FND HOSPITAL - WEST LA,20054,,Private,#DIV/0!
KAISER FND HOSPITAL - WOODLAND HILLS,20054,,Private,#DIV/0!
KAISER FOUNDATION HOSPITAL - ANAHEIM,20054,,Private,#DIV/0!
KAISER FOUNDATION HSP-MANTECA,20054,,Private,#DIV/0!
KAISER FOUNDATION NORTHERN REGION,20054,,Private,#DIV/0!
KAISER FOUNDATION SOUTHERN REGION,20054,,Private,#DIV/0!
KAISER PERMANENTE CHEMICAL DEP PROGRAM,20052,,Private,#DIV/0!
KAWEAH DELTA DISTRICT HOSPITAL,20054,,Public,0.058861205
KEDREN COMMUNITY MENTAL HEALTH CENTER,20054,,Private,-0.129903064
KENTFIELD REHABILITATION CENTER,20054,,Private,0.104257467
KERN MEDICAL CENTER,20054,,Public,-0.195320337
KERN VALLEY HEALTHCARE DISTRICT,20054,,Public,0.037541037
KINDRED HOSPITAL - LA MIRADA,20054,,Private,0.213379465
